AREA,AGE,SITE_INDEX,L7_M_20000813_B1,L7_M_20000813_B2,L7_M_20000813_B3,L7_M_20000813_B4,L7_M_20000813_B5,L7_M_20000813_B7,AREA*AREA,AREA*AGE,AREA*SITE_INDEX,AREA*L7_M_20000813_B1,AREA*L7_M_20000813_B2,AREA*L7_M_20000813_B3,AREA*L7_M_20000813_B4,AREA*L7_M_20000813_B5,AREA*L7_M_20000813_B7,AGE*AGE,AGE*SITE_INDEX,AGE*L7_M_20000813_B1,AGE*L7_M_20000813_B2,AGE*L7_M_20000813_B3,AGE*L7_M_20000813_B4,AGE*L7_M_20000813_B5,AGE*L7_M_20000813_B7,SITE_INDEX*SITE_INDEX,SITE_INDEX*L7_M_20000813_B1,SITE_INDEX*L7_M_20000813_B2,SITE_INDEX*L7_M_20000813_B3,SITE_INDEX*L7_M_20000813_B4,SITE_INDEX*L7_M_20000813_B5,SITE_INDEX*L7_M_20000813_B7,L7_M_20000813_B1*L7_M_20000813_B1,L7_M_20000813_B1*L7_M_20000813_B2,L7_M_20000813_B1*L7_M_20000813_B3,L7_M_20000813_B1*L7_M_20000813_B4,L7_M_20000813_B1*L7_M_20000813_B5,L7_M_20000813_B1*L7_M_20000813_B7,L7_M_20000813_B2*L7_M_20000813_B2,L7_M_20000813_B2*L7_M_20000813_B3,L7_M_20000813_B2*L7_M_20000813_B4,L7_M_20000813_B2*L7_M_20000813_B5,L7_M_20000813_B2*L7_M_20000813_B7,L7_M_20000813_B3*L7_M_20000813_B3,L7_M_20000813_B3*L7_M_20000813_B4,L7_M_20000813_B3*L7_M_20000813_B5,L7_M_20000813_B3*L7_M_20000813_B7,L7_M_20000813_B4*L7_M_20000813_B4,L7_M_20000813_B4*L7_M_20000813_B5,L7_M_20000813_B4*L7_M_20000813_B7,L7_M_20000813_B5*L7_M_20000813_B5,L7_M_20000813_B5*L7_M_20000813_B7,L7_M_20000813_B7*L7_M_20000813_B7,Target
0.13735977,0.6969697,0.23066768,0.34544227,0.50880075,0.3483096,0.8096425,0.5374281,0.38376305,0.019268226,0.14781776,0.09147479,0.14994562,0.13989374,0.12057495,0.1552679,0.13886075,0.11817958,0.48576677,0.49081573,0.47094563,0.65324503,0.49150997,0.6619342,0.5819463,0.5600353,0.05320758,0.15982257,0.1624685,0.121306695,0.22229467,0.1823501,0.14122361,0.19169492,0.29466805,0.2031938,0.64755625,0.3669847,0.2707326,0.34317303,0.23706698,0.5928319,0.33892322,0.25089055,0.16408394,0.40640047,0.232737,0.17296833,0.69646883,0.56741244,0.42531055,0.32606927,0.24347311,0.1814978,297.0704
0.18510304,0.54545456,0.25570372,0.3103742,0.55211073,0.37716234,0.7693487,0.59582,0.45594457,0.034773,0.15540218,0.13621895,0.1896045,0.19902958,0.17242981,0.2002662,0.20417365,0.18345612,0.29752067,0.4258076,0.3463117,0.5402441,0.40855983,0.4969627,0.4979506,0.50583494,0.06538439,0.16647157,0.19032186,0.1428281,0.2363979,0.22101153,0.18067844,0.16483389,0.29226112,0.20274155,0.5786022,0.37762177,0.29539496,0.38823134,0.2687219,0.60151577,0.39418256,0.3095171,0.18650809,0.4144602,0.27164263,0.21387522,0.6390436,0.59587586,0.47244462,0.39107633,0.30889055,0.24378358,202.15099
0.13070701,0.5939394,0.21819554,0.3019116,0.565691,0.38886592,0.88329226,0.6630382,0.49023932,0.017468384,0.1199399,0.08238903,0.13191664,0.14315332,0.124865524,0.15884548,0.15883589,0.13817857,0.352764,0.3956451,0.37124717,0.59817034,0.45543253,0.60602397,0.5955037,0.58574325,0.047609296,0.13984963,0.16513868,0.12476919,0.22590974,0.20712784,0.16395706,0.1586023,0.2926225,0.20451353,0.6432396,0.41010916,0.31026867,0.40287182,0.28061286,0.6903182,0.44216338,0.33600408,0.19598925,0.47801858,0.3064758,0.23356661,0.8075939,0.7363589,0.5654336,0.47308785,0.36184064,0.2764998,272.81827
0.21693191,0.5272727,0.21623236,0.31859356,0.49473128,0.3592509,0.67278075,0.5167208,0.3920797,0.047633648,0.1758186,0.13481933,0.22549689,0.21646279,0.19459935,0.21060124,0.21134217,0.1893607,0.27801654,0.34807578,0.33981016,0.48508453,0.38059896,0.43157783,0.4256809,0.43120205,0.046756435,0.14289473,0.14949374,0.11639453,0.17959155,0.16527979,0.1347365,0.1709796,0.27292842,0.19782262,0.52307314,0.33670437,0.26217577,0.32907057,0.23828092,0.4955826,0.32081258,0.25062263,0.17242838,0.3562105,0.23024695,0.18052876,0.51112384,0.47032917,0.3712725,0.30440864,0.23949215,0.18822001,142.72939
0.5460475,0.6545454,0.23645765,0.34325418,0.5196094,0.3833375,0.6627384,0.5693983,0.43948472,0.29900572,0.546816,0.36936584,0.5921952,0.5619991,0.5137523,0.5223128,0.57642883,0.52234584,0.42842975,0.47251,0.4406131,0.6221698,0.49640992,0.52944946,0.5744559,0.5885185,0.055912226,0.16321701,0.16890506,0.13373147,0.1940794,0.19648099,0.16199169,0.18996999,0.2981908,0.21933192,0.541601,0.385335,0.3042541,0.35418513,0.26051304,0.50682473,0.36239207,0.28688222,0.1914829,0.37060353,0.26419193,0.20980902,0.49860713,0.5063916,0.4046483,0.36094308,0.28748313,0.22879586,239.86746
0.20206104,0.45454547,0.24832901,0.3888991,0.55358166,0.39865384,0.70420873,0.56003875,0.4170224,0.041373655,0.14125825,0.14429988,0.23689748,0.21759142,0.19640608,0.20348185,0.21107332,0.18570684,0.20661157,0.34460583,0.33012018,0.4510244,0.35530174,0.3857466,0.39324892,0.39117676,0.061667304,0.18493395,0.1851699,0.14475283,0.21384232,0.20340797,0.16283293,0.22730184,0.3416446,0.24645652,0.6198784,0.41122708,0.31488568,0.38980526,0.2819224,0.55873406,0.3733961,0.2866236,0.20408922,0.4023268,0.2685542,0.20686506,0.55125177,0.5242336,0.40640426,0.35055354,0.27088562,0.20909025,205.91945
0.240934,0.5151515,0.21872702,0.3126591,0.49452922,0.3571795,0.6850374,0.53126657,0.39769575,0.05866736,0.19063535,0.15134667,0.24769865,0.2402776,0.21511893,0.23715319,0.24025024,0.2126779,0.2653811,0.34399748,0.32844165,0.4738054,0.37022907,0.42771035,0.42589736,0.42625284,0.047841515,0.14299478,0.15117766,0.11722427,0.18427168,0.17120744,0.13789667,0.16653314,0.2694263,0.19450638,0.5250793,0.3413986,0.2624429,0.32887003,0.23707882,0.50310355,0.32883647,0.253692,0.17083369,0.35994318,0.23492314,0.18191996,0.52660084,0.48913607,0.38142163,0.3195479,0.24837089,0.19282627,141.54977
0.2805896,0.54545456,0.24123564,0.3036236,0.5024528,0.34532726,0.814734,0.6334529,0.4650185,0.07941285,0.23483959,0.19420314,0.2836176,0.282691,0.24413368,0.31744123,0.32580277,0.28211626,0.29752067,0.40171483,0.34202772,0.50698346,0.3821896,0.5206982,0.5253506,0.5143262,0.058194645,0.15510961,0.16849883,0.12604956,0.233674,0.21997958,0.1733168,0.1598551,0.2675071,0.18556672,0.60053855,0.39440456,0.2967282,0.33677772,0.23326904,0.59079957,0.39010325,0.2946007,0.16184315,0.40584043,0.26798108,0.20302984,0.7038946,0.660269,0.5042668,0.43604487,0.33182022,0.25224414,236.96536
0.21367076,0.3939394,0.18981215,0.336903,0.5049881,0.41546786,0.7011818,0.63585645,0.5112403,0.046223108,0.12939931,0.11658121,0.22949845,0.21615167,0.21446265,0.21437243,0.24928382,0.23326488,0.15518825,0.22828177,0.2622729,0.36738113,0.31798708,0.33317047,0.38068372,0.4026966,0.036028657,0.12958135,0.13302451,0.11425723,0.16289303,0.17366375,0.14783989,0.18500009,0.28798202,0.23208639,0.561829,0.421603,0.34477475,0.33932555,0.27298978,0.5209028,0.39282545,0.32185614,0.21836673,0.41461492,0.31107125,0.2555999,0.5473239,0.5852501,0.483753,0.43899873,0.36148128,0.29752737,104.60509
0.26741454,0.58787876,0.2616112,0.3161059,0.54434204,0.37937212,0.83568907,0.63143784,0.47580066,0.07217272,0.24129178,0.20077656,0.27661058,0.28441778,0.24993426,0.30897868,0.3097057,0.2742133,0.34560147,0.46952847,0.37716734,0.5766549,0.44230953,0.57300836,0.5646299,0.5652039,0.068440415,0.17210642,0.19284338,0.14678255,0.25874436,0.23789352,0.1916429,0.16910985,0.29252174,0.20613305,0.62969226,0.40286294,0.31048062,0.37996605,0.26721406,0.6395988,0.41141725,0.31822607,0.18828122,0.44683173,0.28755215,0.2230634,0.7348582,0.6725553,0.52557665,0.43357593,0.3374914,0.26248053,275.52499
0.49334726,0.57575756,0.24960265,0.32324353,0.5248541,0.373138,0.72567225,0.58179414,0.4361511,0.2442364,0.43471733,0.35238582,0.5165427,0.51127386,0.45473388,0.5072565,0.53075284,0.46904284,0.33149678,0.43873942,0.37417197,0.55098706,0.4277389,0.5004609,0.5148351,0.5143854,0.06230148,0.16633177,0.17950274,0.1382827,0.22015122,0.21131383,0.16990931,0.17449716,0.28853765,0.20617832,0.5638116,0.37865776,0.29099232,0.35958445,0.25662446,0.5514699,0.37215608,0.28699479,0.18329932,0.39113948,0.2636588,0.20399873,0.5794907,0.55584747,0.43305132,0.37493238,0.29111862,0.2258168,283.05997
0.17545004,0.57575756,0.2986514,0.36781976,0.49154994,0.40138674,0.5441194,0.4468819,0.36044443,0.03127171,0.15555893,0.15087657,0.19879654,0.17444368,0.17154573,0.14473723,0.15133403,0.14314556,0.33149678,0.524955,0.4040319,0.5274408,0.4524384,0.40023795,0.4111503,0.43960434,0.089192666,0.21489932,0.20559797,0.17501044,0.21066122,0.20191835,0.17374244,0.20970945,0.29979825,0.2387427,0.4798241,0.3234729,0.26688388,0.32591817,0.2601133,0.4131733,0.28057224,0.23186557,0.20637862,0.32787725,0.22139953,0.1836234,0.36197013,0.34959373,0.29138637,0.23673092,0.19667204,0.16328073,235.29781
0.11505348,0.57575756,0.34253275,0.3658289,0.5161219,0.40644607,0.48365486,0.40683472,0.3510357,0.013581457,0.10252227,0.11404666,0.13014223,0.11841929,0.11385596,0.08719738,0.09208561,0.09219554,0.33149678,0.60208744,0.40269834,0.54481333,0.45686206,0.36685956,0.3803727,0.43031067,0.11732869,0.24566129,0.24357368,0.20268756,0.22146428,0.21425058,0.19505791,0.20807917,0.31000978,0.24042882,0.4338844,0.29654032,0.2598583,0.3506151,0.2722352,0.38914502,0.26737776,0.23461774,0.21064886,0.30202505,0.20626995,0.18140417,0.3002724,0.29417455,0.25994813,0.20166443,0.177503,0.15619376,254.69817
0.18627706,0.57575756,0.2986514,0.35029835,0.4860291,0.3881649,0.52956426,0.42519483,0.35050467,0.0352115,0.16506657,0.16009803,0.20485811,0.18379174,0.1774106,0.15052411,0.15408233,0.148518,0.33149678,0.524955,0.39229497,0.5235375,0.4408778,0.39220303,0.39448306,0.42978612,0.089192666,0.2086566,0.20407645,0.1705386,0.2064321,0.19373296,0.16986203,0.19554634,0.28726733,0.224651,0.4540205,0.29982466,0.25225878,0.32047933,0.25088513,0.40083203,0.26641074,0.22453405,0.19541511,0.3122084,0.20644417,0.17454822,0.3466274,0.32779232,0.27855057,0.21740255,0.18409102,0.15579829,235.29781
0.2921993,0.6363636,0.3234902,0.31510025,0.46826935,0.36223516,0.59951574,0.45604137,0.34667367,0.086079516,0.28524762,0.27113137,0.30165172,0.2810195,0.2635616,0.2589461,0.25569826,0.23039709,0.40495867,0.62846965,0.4075294,0.5647688,0.46222758,0.4761678,0.46220967,0.47084427,0.104645915,0.21242672,0.21574792,0.17522304,0.24561629,0.22245646,0.18236944,0.1683564,0.25972253,0.19780773,0.47042662,0.29865924,0.23354784,0.30325752,0.23067738,0.4325091,0.2762263,0.21669567,0.1747381,0.3261277,0.20764364,0.1636255,0.42320925,0.38416815,0.30457023,0.24513441,0.19375838,0.1529595,280.46008
0.6483173,0.5272727,0.28887329,0.3518094,0.5374405,0.4128112,0.6973541,0.585983,0.46509758,0.42108592,0.5227351,0.53549534,0.7134201,0.68251866,0.6458937,0.64540815,0.70141244,0.65027195,0.27801654,0.46500805,0.36018658,0.5127374,0.42348623,0.44400072,0.47442874,0.49725354,0.08344777,0.20234573,0.2110995,0.17301784,0.24682952,0.24608962,0.2075721,0.19675136,0.3113269,0.2374209,0.5750804,0.40179306,0.32521865,0.3726904,0.28404066,0.542273,0.38090697,0.3090081,0.2160803,0.41057134,0.28756925,0.23395625,0.5423759,0.54147476,0.44317216,0.37971872,0.3096175,0.25231847,230.16345
0.15653536,0.6363636,0.2935094,0.35582197,0.57758665,0.4016233,0.9678015,0.680216,0.49101388,0.024949603,0.1535754,0.13244644,0.1738769,0.1737836,0.15320113,0.2050809,0.19426772,0.16543987,0.40495867,0.57022357,0.4376787,0.6501923,0.5002921,0.700874,0.6526311,0.6284277,0.08614776,0.20699818,0.22536094,0.17207584,0.32801822,0.28499332,0.22084676,0.19996619,0.3320089,0.23365547,0.7737069,0.46436936,0.3440399,0.4158969,0.29274046,0.75959873,0.45946464,0.34159198,0.20657739,0.5310889,0.32181865,0.24000841,0.944919,0.81457055,0.61233103,0.4952788,0.37076846,0.27726194,277.41922
0.49621704,0.5151515,0.30763745,0.31548604,0.48471236,0.36512277,0.63340217,0.48566508,0.375987,0.24707635,0.39121243,0.4368364,0.5123113,0.4877018,0.4498665,0.45821217,0.45715934,0.41721085,0.2653811,0.4838291,0.33013594,0.46759537,0.37644324,0.40220648,0.3945401,0.40706667,0.09464081,0.20215827,0.20984305,0.16764219,0.24372196,0.22307229,0.1852204,0.16864528,0.26689774,0.19929579,0.49348179,0.316365,0.2510659,0.31918818,0.2379732,0.46413755,0.29920068,0.23817277,0.17698672,0.34330922,0.22078624,0.17641054,0.46289143,0.42417318,0.34105408,0.27328995,0.21899495,0.1753196,279.17688
0.16423167,0.33939394,0.2593907,0.3764414,0.55793804,0.4843949,0.7098448,0.58747816,0.49988464,0.027436,0.085890815,0.12274364,0.18880418,0.17795809,0.18653817,0.16665038,0.17909041,0.176188,0.11518825,0.2687672,0.24157058,0.33858046,0.30948386,0.2898582,0.3060568,0.34032658,0.06728354,0.18931665,0.19446094,0.17638755,0.22479016,0.22146372,0.19818248,0.21683183,0.3359562,0.28505424,0.6106662,0.42056084,0.36261353,0.39448354,0.33438295,0.56577665,0.3921032,0.33852762,0.28169194,0.4757168,0.3283868,0.2841265,0.5586016,0.5506406,0.4790572,0.38143438,0.3303587,0.28606364,135.68179
0.40529612,0.5272727,0.30424416,0.3334261,0.47746092,0.37878823,0.6012351,0.4584238,0.37107018,0.16507965,0.32729954,0.3531297,0.43219832,0.39453414,0.37801528,0.3596166,0.35583284,0.3373044,0.27801654,0.489751,0.34890926,0.47390255,0.39624307,0.39540827,0.38465053,0.412197,0.0925645,0.20643999,0.20549257,0.17050149,0.2315123,0.21013746,0.18122195,0.18230256,0.27391973,0.21304823,0.4890004,0.3107937,0.25693625,0.3121185,0.24272524,0.43954918,0.28125048,0.23299101,0.18781191,0.3388748,0.21610272,0.17962629,0.42518213,0.386799,0.3233628,0.2473436,0.20600425,0.17146645,154.06494
0.07291938,0.33333334,0.32975388,0.3234066,0.49720603,0.39722183,0.7191917,0.5386202,0.41736186,0.005545741,0.037934143,0.0701687,0.07678038,0.0734285,0.07113884,0.07539922,0.07443217,0.06778154,0.11111111,0.33557254,0.21668912,0.30767563,0.25982973,0.28766933,0.27885255,0.2870571,0.10873762,0.2198076,0.22873066,0.19168122,0.28876606,0.26117763,0.21637072,0.17462106,0.27676255,0.21752608,0.55958974,0.3529316,0.2798095,0.33153212,0.25996456,0.5264745,0.33418846,0.2656955,0.2028945,0.4082731,0.25865358,0.20641193,0.5708931,0.51524055,0.41381902,0.32733837,0.26190522,0.20938164,131.09389
0.3351161,0.5030303,0.29557878,0.3645204,0.5772199,0.43745497,0.8399963,0.64432067,0.49349117,0.113055944,0.25840798,0.28391406,0.37706134,0.37094036,0.34985086,0.38850272,0.39469075,0.35415655,0.25303948,0.45392615,0.35106537,0.513735,0.42284125,0.4923835,0.49178717,0.49889502,0.08736681,0.21152492,0.22684982,0.18528318,0.2935783,0.27359396,0.22336099,0.2070106,0.33740237,0.25544903,0.6926611,0.44846165,0.3510126,0.4154926,0.31434587,0.6704967,0.4370184,0.34297296,0.23772925,0.5037023,0.32818082,0.25832862,0.7413025,0.6878304,0.5449864,0.44947907,0.3546965,0.27970642,233.33438
0.105400465,0.5151515,0.35514414,0.40546685,0.5610642,0.46113104,0.6484102,0.61147916,0.5280612,0.011427976,0.08414603,0.108468905,0.12722464,0.11493288,0.115385145,0.09990484,0.119540654,0.11906319,0.2653811,0.5585441,0.38406605,0.5158943,0.4515525,0.4096193,0.48105448,0.5414696,0.12612738,0.27150017,0.26727027,0.23214403,0.28654414,0.31398883,0.2844217,0.24155301,0.35561875,0.2871677,0.5942402,0.45804447,0.40022162,0.3978563,0.32190946,0.5262691,0.40825555,0.35705256,0.2594566,0.4237054,0.32683948,0.28634694,0.48100528,0.5303388,0.46716878,0.40949523,0.3591299,0.31491372,112.53103
0.45838767,0.6363636,0.35416526,0.29993367,0.47934052,0.3498547,0.6630654,0.5179254,0.3938944,0.21095845,0.44654614,0.46469593,0.45989,0.44728622,0.4024008,0.43879706,0.4461661,0.40048432,0.40495867,0.68806446,0.39630044,0.5734201,0.45026314,0.514942,0.51477605,0.5223975,0.12543304,0.22616199,0.23982458,0.186873,0.29080397,0.27124965,0.22152397,0.15715986,0.2558525,0.18617105,0.49738792,0.3253046,0.2536669,0.3139443,0.22791235,0.4786597,0.31453758,0.2461383,0.16525054,0.34459397,0.22599359,0.17750254,0.49901235,0.4657617,0.36833403,0.30564874,0.2409196,0.18970253,316.17267
0.44025567,0.5090909,0.32510084,0.30505902,0.50640434,0.3529859,0.7336754,0.52085024,0.37704867,0.19465803,0.3431581,0.40974998,0.44595656,0.4455007,0.3891095,0.45679322,0.43063444,0.3711263,0.25917354,0.505279,0.3200761,0.4756548,0.3626313,0.44641927,0.4138084,0.40320492,0.10569057,0.20958994,0.22826265,0.17269017,0.28927246,0.25019136,0.19618583,0.1609086,0.2699833,0.18959145,0.54902923,0.33032542,0.24652462,0.34075242,0.23885114,0.5425887,0.32841152,0.24623717,0.16762657,0.37770146,0.22870873,0.17216946,0.5901934,0.5084967,0.3857583,0.30866998,0.2333655,0.176157,398.74826
0.27837202,0.42424244,0.32180086,0.3711422,0.5569078,0.4617865,0.7099738,0.59610456,0.48046455,0.078169994,0.18121813,0.25702578,0.31679145,0.3007148,0.30357638,0.2817417,0.30648363,0.28777465,0.17998163,0.41679174,0.29934764,0.42268884,0.37228906,0.36237517,0.38745603,0.41127366,0.10355579,0.23283239,0.24094285,0.21058768,0.27891567,0.27825677,0.23769663,0.21244219,0.33216727,0.27089226,0.60502344,0.42233035,0.34663936,0.3933749,0.32054704,0.56509775,0.39679813,0.3263108,0.26007107,0.45714232,0.31984237,0.26377428,0.55877036,0.55794597,0.46272704,0.39140725,0.32332772,0.26696995,301.45898
0.5560918,0.6363636,0.38550848,0.30990005,0.46973625,0.34889975,0.65606993,0.50098765,0.376361,0.31007254,0.5413754,0.61323804,0.5682381,0.53538215,0.4870487,0.5276928,0.52588177,0.46781218,0.40495867,0.7489574,0.40367925,0.56591505,0.44934028,0.5106738,0.50038856,0.5032554,0.14861679,0.2507607,0.2576321,0.20299415,0.3139161,0.28700283,0.23229298,0.16448216,0.25744867,0.1896273,0.5029761,0.32188153,0.24852195,0.30466416,0.22414273,0.46766186,0.30106574,0.23322383,0.1645291,0.3408367,0.21897279,0.17033209,0.49037758,0.44845203,0.35124862,0.28843865,0.2252009,0.1756144,309.49219
0.16123141,0.22424242,0.3544593,0.29701823,0.50270283,0.34426025,0.8123184,0.5794208,0.41880533,0.026452685,0.05572316,0.16469721,0.16113403,0.16277054,0.14019075,0.18251906,0.17374063,0.1489378,0.050284665,0.2426621,0.1388881,0.20849536,0.15675901,0.21354546,0.19980437,0.19366646,0.12564139,0.2251169,0.24766529,0.18478243,0.34251556,0.29902244,0.23325022,0.15504341,0.26376677,0.18253565,0.59098107,0.35848343,0.26641005,0.33702856,0.23276371,0.5894803,0.35976493,0.26857224,0.16104496,0.4038275,0.24668643,0.18482365,0.7003668,0.60818857,0.45949423,0.37223378,0.28019124,0.21062285,201.33607
0.6408818,0.5939394,0.3179427,0.29476243,0.4855088,0.35167164,0.6604654,0.4847336,0.3685506,0.41150746,0.5820925,0.58264065,0.6365975,0.63038516,0.5645767,0.6111953,0.58916324,0.5298499,0.352764,0.57651263,0.366307,0.5396908,0.42188442,0.47913197,0.45414305,0.46174648,0.101087585,0.20106961,0.21710607,0.16841464,0.2602575,0.2301705,0.1883343,0.15341377,0.2554491,0.18495867,0.49040735,0.30309778,0.23658237,0.31996888,0.23099029,0.48139992,0.29902765,0.2343373,0.16662735,0.34488776,0.21401522,0.1683536,0.4957947,0.43803167,0.34693956,0.27238193,0.21499662,0.169508,270.18988
0.36472738,0.55151516,0.32871455,0.29389662,0.48099345,0.35907084,0.67245185,0.53631675,0.41092277,0.13380924,0.30822274,0.34350112,0.36186323,0.35682124,0.3266495,0.35323995,0.36603713,0.33023295,0.30416897,0.55347013,0.33958662,0.49808353,0.39794695,0.45124656,0.45967853,0.46885648,0.10805327,0.20754226,0.22309193,0.17687492,0.2729083,0.2593976,0.21292196,0.15279011,0.2531201,0.1879019,0.497233,0.33181247,0.26024258,0.31555378,0.23341987,0.48558846,0.32535854,0.25608152,0.17228948,0.35592347,0.23788863,0.18791398,0.5107115,0.48586,0.38636786,0.32488826,0.25749072,0.20388825,242.30876
0.26545787,0.5151515,0.32329732,0.3023958,0.44701168,0.3520549,0.6139609,0.45972311,0.3551472,0.07112697,0.20990387,0.24631423,0.26773086,0.2478123,0.23437934,0.23969698,0.23396456,0.21351704,0.2653811,0.5084578,0.3222903,0.44374654,0.36622,0.392604,0.37670144,0.38864854,0.10452115,0.20740004,0.20927736,0.17139128,0.25001335,0.2238281,0.18584171,0.15895621,0.24388035,0.18812455,0.46781656,0.2933743,0.23255704,0.28319335,0.21804814,0.42711785,0.26953432,0.21428812,0.16691844,0.32503265,0.20447466,0.16327247,0.43991888,0.39430687,0.31686142,0.24855249,0.19907078,0.15927204,198.75618
0.21993217,0.4969697,0.3773469,0.38977456,0.5279243,0.45587975,0.62289035,0.5027716,0.43175706,0.04895006,0.16798821,0.23850179,0.25815204,0.22921693,0.23757598,0.20098735,0.20929669,0.20797919,0.24697888,0.57251716,0.36143756,0.4774624,0.4316522,0.38300216,0.3919631,0.44024944,0.1423907,0.2814094,0.27243963,0.24441305,0.29508933,0.28177747,0.25469992,0.22804554,0.3298616,0.2768228,0.55902904,0.37348416,0.3252486,0.362762,0.30495492,0.48665065,0.32763684,0.2856214,0.254559,0.40616125,0.27215552,0.23779228,0.45040134,0.43142843,0.37896162,0.29022834,0.25381368,0.22191921,240.6313
1.0,0.6545454,0.35005626,0.2984428,0.4980803,0.3492653,0.701832,0.52446264,0.39381558,1.0,1.0,1.0,1.0,1.0,0.87608176,1.0,0.9824458,0.8722938,0.42842975,0.6995125,0.40648797,0.6048657,0.46254197,0.55398357,0.5351955,0.53723466,0.1225394,0.22291546,0.24309565,0.18447128,0.30063277,0.2709947,0.21891782,0.15607613,0.26269948,0.18532501,0.5210121,0.3280749,0.25285566,0.33240366,0.23395938,0.5162237,0.3266608,0.25279036,0.16480508,0.36083362,0.22822316,0.17723711,0.5481665,0.49326783,0.38585344,0.31242153,0.2435458,0.18963802,273.76917
0.2503261,0.6363636,0.35416526,0.32605556,0.50299275,0.3893025,0.6861292,0.5316783,0.40614066,0.06329749,0.2446065,0.25454852,0.26365957,0.25245193,0.23871379,0.24666789,0.24973495,0.22480294,0.40495867,0.68806446,0.41564038,0.59190255,0.48838532,0.52901417,0.52645826,0.5357674,0.12543304,0.23719898,0.2475546,0.2026949,0.298751,0.2774053,0.2271935,0.17663857,0.2807895,0.21493886,0.53992575,0.35053506,0.2744725,0.33731955,0.2577549,0.5099133,0.33297318,0.26151732,0.1963472,0.38620573,0.25161847,0.198378,0.52799016,0.49010718,0.38886225,0.31998163,0.2530034,0.19985436,355.69028
0.34320375,0.57575756,0.32239345,0.32447854,0.45847455,0.35739633,0.52635866,0.4310501,0.34949327,0.118550755,0.30287024,0.3171065,0.36028403,0.3254859,0.30632147,0.2754371,0.286349,0.27222657,0.33149678,0.5666875,0.37499925,0.50405633,0.413975,0.39043346,0.39898303,0.42878708,0.103937544,0.21531357,0.21210249,0.17286229,0.22183748,0.21151988,0.18293943,0.17543633,0.26071763,0.19929722,0.42954034,0.28913814,0.23958638,0.29393825,0.22474198,0.3825783,0.25898537,0.21504226,0.1710003,0.29056597,0.1956308,0.16299927,0.3432902,0.33013824,0.2765502,0.22254215,0.18581575,0.1550464,238.97136
0.121445335,0.16969697,0.36055285,0.32828352,0.49482685,0.3865914,0.6261892,0.4858936,0.38815922,0.01510962,0.031871434,0.12661886,0.12867999,0.12147789,0.1155397,0.111865796,0.1127484,0.10559144,0.028797062,0.1867931,0.11127731,0.15613909,0.12953743,0.13131796,0.13001792,0.13763629,0.12999839,0.24243535,0.24930254,0.20524365,0.2831134,0.26154613,0.22281626,0.1783429,0.2785493,0.2146018,0.5012076,0.32436925,0.26476312,0.32916555,0.25326166,0.46650183,0.3036508,0.24846289,0.19412924,0.35613707,0.23111108,0.189742,0.4543035,0.42045662,0.34721798,0.27351296,0.22504254,0.1850364,131.3468
0.20297417,0.57575756,0.32239345,0.32697353,0.4907692,0.39378077,0.6039701,0.48772627,0.39007849,0.04174534,0.17972898,0.18817703,0.21422996,0.20149922,0.19541384,0.18118078,0.18831298,0.17649835,0.33149678,0.5666875,0.3766705,0.5268888,0.4457881,0.43327746,0.4425407,0.4688761,0.103937544,0.21627316,0.2217102,0.18614638,0.2461807,0.23461188,0.20004314,0.17734,0.27604136,0.21743882,0.48473504,0.32466775,0.26525706,0.3251466,0.25568274,0.4499419,0.30293328,0.24809846,0.2000371,0.3510215,0.23531403,0.1933878,0.42832926,0.40982124,0.3386879,0.27530453,0.22672376,0.18659166,204.83553
0.120010436,0.15151516,0.3486333,0.30406857,0.49853995,0.35001662,0.70237017,0.5208795,0.3818635,0.0147594735,0.028125044,0.12100629,0.1216465,0.1206502,0.10580739,0.12104713,0.11824992,0.1029607,0.02295684,0.16126597,0.09508614,0.14010073,0.10724277,0.12831512,0.12316318,0.12125304,0.12154517,0.22434917,0.24225533,0.18401803,0.29959324,0.2683144,0.21258101,0.16018137,0.26614383,0.1878593,0.5274016,0.3296962,0.24882263,0.33286226,0.23452823,0.5169009,0.3248609,0.24623346,0.16537301,0.36167976,0.22721848,0.17289685,0.5488644,0.4906029,0.37608933,0.30870032,0.23587736,0.17997904,92.44769
0.10553092,0.54545456,0.33036909,0.2721583,0.45745462,0.32074326,0.6418268,0.5040175,0.39072782,0.011455839,0.08920432,0.101024956,0.10061262,0.1003209,0.08720405,0.09922845,0.10122855,0.092391625,0.29752067,0.55014324,0.32205963,0.47684386,0.36182567,0.4302716,0.43111047,0.44480604,0.109143734,0.20001915,0.21703872,0.16342549,0.26443863,0.24721773,0.20527239,0.13746603,0.23165159,0.16293724,0.4557908,0.29971042,0.23766881,0.29297516,0.20535019,0.45061263,0.2972835,0.23663421,0.14392185,0.31326014,0.20629749,0.16474889,0.4730188,0.44290864,0.35622996,0.29148138,0.2336459,0.18711926,243.12361
